num,Issue Id,Description,Assignee_Id,Assignee_email,Reporter_id,Reporter_email,Creation Date,Close Date,Estimated Time,Actual Time
1169,80994165,"Payment validation for pacs.008 have wrong value for ""inpPayType""",2958010.0,int_239,2958010,int_239,2021-03-16T08:42:32.172Z,2021-03-16T11:38:04.221Z,0,0.0
1170,80994048,Upgrade psys,3220138.0,NA,3918459,int_257,2021-03-16T08:41:37.394Z,2021-03-21T20:29:49.796Z,14400,0.0
1171,80993347,update to unified 1.11.1,4351853.0,int_219,4351853,int_219,2021-03-16T08:34:43.741Z,2021-04-01T07:33:14.973Z,7200,7200.0
1172,80991422,Update withdraw status to be  rejected and make the resolution column next to status,3596316.0,NA,3094005,int_518,2021-03-16T08:10:21.430Z,2021-03-18T06:44:37.395Z,10800,10800.0
1173,80991145,ONUS SSO - IE stopped working while deleting scan cheque,3612141.0,int_416,5728538,NA,2021-03-16T08:08:02.130Z,2021-03-16T13:34:32.837Z,0,10800.0
1174,80991103,Configure and enable hystrix on cheques service,3016588.0,NA,3016347,int_284,2021-03-16T08:07:48.830Z,2021-03-24T10:30:10.359Z,0,0.0
1175,80990958,Rectangles page needs to be fixed to make zonal zoom work,,NA,6367608,NA,2021-03-16T08:04:48.592Z,,0,0.0
1176,80990943,upgrade keycloak adapter to the 12.0.4 version in gateway and bank gateway,2927800.0,NA,2862200,int_28,2021-03-16T08:04:27.170Z,2021-03-18T12:17:20.208Z,0,0.0
1177,80990838,upgrade keycloak js adapter to version 12.0.4,,NA,2862200,int_28,2021-03-16T08:02:32.683Z,2021-03-16T10:23:57.630Z,0,0.0
1178,80990405,Customer Andriod: Saved bills list is not scrollable,3844403.0,int_383,5089663,int_380,2021-03-16T07:55:50.267Z,2021-03-16T12:55:03.327Z,0,0.0
1179,80990142,Customer Andriod: Saved bills list is not scrollable,3487589.0,NA,5089663,int_380,2021-03-16T07:51:15.296Z,2021-03-16T12:07:46.201Z,5400,5400.0
1180,80989989,OAuth API integration - Authentication and Authorization,3220115.0,int_298,3220112,int_348,2021-03-16T07:48:32.610Z,2021-03-22T11:41:29.817Z,0,115200.0
1181,85345865,feat : Adding a countdown timer for tickets,,NA,1257257,NA,2021-03-16T07:45:36.408Z,,0,0.0
1182,81151350,feat : Adding a countdown timer for tickets,,NA,1257257,NA,2021-03-16T07:45:36.408Z,2021-04-17T05:59:22.437Z,0,0.0
1183,81074541,feat : Adding a countdown timer for tickets,,NA,1257257,NA,2021-03-16T07:45:36.408Z,2021-03-18T06:38:40.483Z,0,0.0
1184,80989819,feat : Adding a countdown timer for tickets,,NA,1257257,NA,2021-03-16T07:45:36.408Z,2021-03-17T05:41:36.212Z,0,0.0
1185,80989769,Transaction Search Enhanecement,5185059.0,NA,5185059,NA,2021-03-16T07:44:41.943Z,2021-03-16T15:12:44.759Z,3600,0.0
1186,80989715,one helm release for both deployemnts,3232180.0,int_221,3232180,int_221,2021-03-16T07:43:53.729Z,2021-03-16T09:03:51.201Z,0,0.0
1187,80989521,modify LINT_OUTWARD_FILES logging table and trigger,4351853.0,int_219,4351853,int_219,2021-03-16T07:40:12.787Z,,1800,1800.0
1188,80989497,Enhance the performance of the Cheque Scaning View,3051690.0,NA,3016347,int_284,2021-03-16T07:39:47.686Z,2021-03-25T09:39:54.728Z,0,0.0
1189,80988797,CBS Failure Management,3390466.0,NA,3390466,NA,2021-03-16T07:26:55.523Z,2021-03-30T09:52:25.109Z,57600,0.0
1190,80988783,Merchant to Merchant Screen enhancement,5185059.0,NA,3057797,int_194,2021-03-16T07:26:35.835Z,2021-03-16T08:16:59.426Z,7200,2400.0
1191,80988027,feat: Project Category management,5779319.0,NA,5779319,NA,2021-03-16T07:11:27.428Z,2021-03-22T11:12:06.824Z,0,0.0
1192,80987728,IE got stuck when uploading a cheque that has 2 ID scans,3612141.0,int_416,3232180,int_221,2021-03-16T07:05:07.124Z,2021-03-25T15:55:52.374Z,0,115200.0
1193,80987696,Outward Return Payment Process,,NA,3596325,int_39,2021-03-16T07:04:34.405Z,,0,0.0
1194,80987605,Update ReadMe.md for release v1.1.5,6367608.0,NA,6367608,NA,2021-03-16T07:02:09.528Z,2021-03-16T07:41:19.929Z,1800,1800.0
1195,80987086,Support/Contact/Chat/Feedback,3487589.0,NA,3487589,NA,2021-03-16T06:53:53.114Z,2021-03-29T13:35:46.244Z,28800,19800.0
1196,80986831,fixing int_outward_files log,4351853.0,int_219,4351853,int_219,2021-03-16T06:48:59.998Z,2021-03-16T12:10:07.180Z,1800,1800.0
1197,80985785,Image Capture : (-1) displays in Batche's (Total Amount) field,3612141.0,int_416,6367608,NA,2021-03-16T06:28:27.209Z,,0,0.0
1198,80983946,Lower user and group,3097752.0,int_2,3097752,int_2,2021-03-16T05:50:49.892Z,2021-03-16T10:32:24.086Z,0,0.0
1199,84600974,SWIFT - List of message type in SWIFT,,NA,3084296,int_42,2021-03-16T05:43:45.764Z,,0,0.0
1200,82092356,SWIFT - List of message type in SWIFT,,NA,3084296,int_42,2021-03-16T05:43:45.764Z,2021-04-04T07:55:38.777Z,0,0.0
1201,80982659,Payments Module,4432374.0,NA,4432374,NA,2021-03-16T05:22:03.815Z,,0,0.0
1202,80979878,upload phase2 source,2846116.0,int_248,2846116,int_248,2021-03-16T04:08:51.146Z,2021-03-16T04:30:36.439Z,0,0.0
1203,80979838,change project management placement,,NA,6156851,NA,2021-03-16T04:07:27.105Z,2021-03-16T09:04:30.841Z,0,0.0
1204,80962909,"After paying a bill , minimum amount changed to be as the due amount (full due amount)",,NA,5743104,NA,2021-03-15T20:19:21.584Z,2021-03-21T09:24:35.356Z,0,0.0
1205,80960110,change password issue in first login page,3891855.0,NA,3891855,NA,2021-03-15T19:24:12.088Z,2021-03-15T19:27:31.957Z,900,900.0
1206,80944703,pdc commission rate Zero issue,4902499.0,NA,4902499,NA,2021-03-15T15:34:30.645Z,2021-03-22T09:02:52.828Z,10800,10800.0
1207,80944207,use converted offices on ECC module only,4351853.0,int_219,4351853,int_219,2021-03-15T15:27:26.500Z,2021-03-16T11:06:36.134Z,600,600.0
1208,80943636,add education to organization types,6116805.0,NA,6116805,NA,2021-03-15T15:20:57.032Z,2021-03-17T08:09:59.599Z,0,1800.0
1209,80943192,fix outward return list,4545525.0,int_464,4545525,int_464,2021-03-15T15:14:59.991Z,2021-03-16T06:25:59.179Z,0,0.0
1210,80942715,Accounts Management Module,2981730.0,int_147,2981730,int_147,2021-03-15T15:09:16.986Z,2021-03-21T12:12:54.219Z,0,0.0
1211,80942178,Save EBPP biller Customer app IOS: save biller popup window: error appears when click confirm,3844403.0,int_383,5089663,int_380,2021-03-15T15:02:40.580Z,2021-03-17T08:10:36.464Z,7200,3600.0
1212,80941963,Implement Payment Initiation - BACKEND,3192621.0,NA,3192621,NA,2021-03-15T15:00:09.379Z,2021-03-31T12:31:32.921Z,86400,86400.0
1213,80941028,Fix: Validation of username and password expiry on implementation of SSO,,NA,6213472,NA,2021-03-15T14:50:12.558Z,,0,0.0
1214,80940775,Changing the normal debit and force debit services retail/corporate entry keys received,4122525.0,NA,6367608,NA,2021-03-15T14:46:58.871Z,2021-03-16T07:02:54.704Z,10800,3600.0
1215,80940496,Fix: Validation of username and password expiry on implementation of SSO,3472217.0,int_301,6213472,NA,2021-03-15T14:44:07.692Z,,0,0.0
1216,80939077,feat: #118 create check entity  (Outward and Inward),3062831.0,int_302,7832270,NA,2021-03-15T14:29:39.441Z,2021-03-18T14:49:07.485Z,39600,0.0
1217,80937443,the logos in the information icon need centering,3126812.0,NA,6367608,NA,2021-03-15T14:11:53.375Z,2021-03-17T10:08:08.165Z,4200,3600.0
1218,80937347,"Security url with ""change password"" does not redirect",,NA,6367608,NA,2021-03-15T14:10:59.643Z,,0,0.0
1219,80937158,RTP issue- pps has RJCT rtp while it is accepted in CBS (hbtf),2958010.0,int_239,2958010,int_239,2021-03-15T14:08:55.956Z,2021-03-18T09:03:12.321Z,0,0.0
1220,80936432,"Save EBPP bill on Customer app Andriod: try inquire about the saved bill from the saved bills list, it shows no results while there is 2 open bills appear when inquire from the biller inquiry screen",3487589.0,NA,5089663,int_380,2021-03-15T13:59:25.050Z,2021-03-16T07:04:53.752Z,900,900.0
1221,80936049,antiDebugging file,3844403.0,int_383,3844403,int_383,2021-03-15T13:55:26.692Z,2021-03-15T14:04:35.951Z,0,0.0
1222,80934966,Pass body to sure dialog,2997066.0,int_460,2997066,int_460,2021-03-15T13:45:09.238Z,2021-03-15T13:54:37.194Z,1800,600.0
1223,80934911,Payment Initiation Endpoint,3192621.0,NA,3192621,NA,2021-03-15T13:44:41.658Z,2021-03-16T12:45:46.158Z,3600,3600.0
1224,80933117,Notification Emails not received,,NA,3183606,int_108,2021-03-15T13:22:25.737Z,2021-03-16T04:12:19.579Z,0,0.0
1225,80933013,POC: Integration Webpack 5 with Angular 11,3798456.0,NA,3798456,NA,2021-03-15T13:21:28.617Z,2021-03-24T06:22:15.622Z,172800,28800.0
1226,80932988,An error page view when the user refreshes the page,,NA,3891855,NA,2021-03-15T13:21:20.399Z,2021-03-15T14:42:30.647Z,7200,0.0
1227,81561351,mapping table between central reasons and bank reasons,,NA,2862200,int_28,2021-03-15T13:16:31.743Z,2021-03-25T14:11:45.032Z,0,0.0
1228,80932602,mapping table between central reasons and bank reasons,3041349.0,int_294,2862200,int_28,2021-03-15T13:16:31.743Z,2021-03-24T12:39:17.586Z,0,0.0
1229,80932453,Comment on New Jira not posted and not appear at Old and New system,,NA,3096114,int_35,2021-03-15T13:15:15.997Z,2021-03-16T04:14:36.935Z,0,0.0
1230,80931566,Change Customer mobile inquiry to return isActive=false when mobile account is dormant,,NA,2982373,int_198,2021-03-15T13:05:02.194Z,2021-03-21T11:59:01.142Z,28800,0.0
1231,80930411,fix upgrade issues,,NA,2927789,int_552,2021-03-15T12:53:34.394Z,2021-03-16T10:40:51.503Z,0,0.0
1232,80930054,"Reading Person QR Code - when generating a static QR code for a person, it is read by other persons but without being able to enter an amount and proceed with the transaction",5185059.0,NA,2997976,int_442,2021-03-15T12:49:11.795Z,,3600,3600.0
1233,80929836,upgrade to the latest psys and add participant dashboard,3220138.0,NA,3918495,int_491,2021-03-15T12:45:52.947Z,2021-03-31T13:24:35.431Z,28800,0.0
1234,80929682,"Outward Cheque(AIW,ARC) Inward Cheques(ARS) Request Message Issues",3016025.0,NA,5205717,NA,2021-03-15T12:44:39.165Z,2021-03-21T10:07:50.857Z,57600,18000.0
1235,80929393,"Reading Person QR Code - when generating a dynamic QR code for a person, it is read by other persons with zero amount",5185059.0,NA,2997976,int_442,2021-03-15T12:41:37.594Z,,7200,10800.0
1236,80928624,api for roles,,NA,6156851,NA,2021-03-15T11:50:11.143Z,2021-03-17T09:36:50.541Z,0,0.0
1237,80927973,feat - change attachment viewable from Private to Public and Public to Private,3097752.0,int_2,5779319,NA,2021-03-15T11:14:30.206Z,2021-03-17T14:45:42.060Z,0,0.0
1238,80927207,Customer App Android and business app- Arabic Language - Nedco Prepaid - The voucher number tokens order is reversed at receipt,2856038.0,int_474,2856038,int_474,2021-03-15T11:01:43.489Z,2021-03-18T14:30:20.310Z,3600,1800.0
1239,81354144,Bank-Gateway pod crashing issue,3028392.0,NA,3980494,int_40,2021-03-15T10:58:25.060Z,2021-03-29T07:48:31.382Z,0,0.0
1240,80926583,Unable to view the actions on System Configuration/Transactions Configurations Views,6116619.0,NA,5903443,NA,2021-03-15T10:53:51.762Z,2021-03-24T07:28:31.969Z,0,0.0
1241,80926573,Unable to view the actions on System Configuration/Transactions Configurations Views,2982364.0,int_553,5903443,NA,2021-03-15T10:53:44.493Z,2021-03-24T06:45:07.701Z,3600,3600.0
1242,80926564,Unable to view the actions on System Configuration/Transactions Configurations Views,,NA,5903443,NA,2021-03-15T10:53:37.097Z,,0,0.0
1243,80926350,Unable to view the actions on System Configuration/Transactions Configurations Views,6116619.0,NA,5903443,NA,2021-03-15T10:50:44.101Z,2021-03-21T12:35:43.815Z,3600,3600.0
1244,80926026,Sample task,,NA,2994216,int_285,2021-03-15T10:46:55.239Z,2021-03-15T11:03:26.255Z,0,0.0
1245,81025285,add the percentage to the camt010 inward view,5050988.0,int_490,4828428,int_44,2021-03-15T10:41:52.128Z,2021-03-23T08:18:28.778Z,0,3600.0
1246,80925564,add the percentage to the camt010 inward view,5050988.0,int_490,4828428,int_44,2021-03-15T10:41:52.128Z,2021-03-16T14:37:57.867Z,0,0.0
1247,80925562,"""paltel-validate""  shouldn't  be Request it in case try to save bills for jawwal",3844403.0,int_383,5089663,int_380,2021-03-15T10:41:49.295Z,2021-03-15T13:22:37.306Z,0,0.0
1248,80925261,mark payment as rejected for unidentified target channel,6520561.0,NA,2846537,int_277,2021-03-15T10:37:37.659Z,2021-03-30T04:15:09.300Z,28800,14400.0
1249,80924979,Customer App Android and business app- Arabic Language - Nedco Prepaid -  The voucher number tokens order is reversed at receipt,2856038.0,int_474,2856038,int_474,2021-03-15T10:34:02.153Z,2021-03-22T08:15:45.782Z,1200,1800.0
1250,80924295,send payment to Market Infrastructure,5550506.0,NA,2846537,int_277,2021-03-15T10:26:16.671Z,2021-03-25T12:21:03.317Z,57600,28800.0
1251,80924251,send payment to PayHub,,NA,2846537,int_277,2021-03-15T10:25:42.745Z,2021-03-25T12:21:02.998Z,57600,0.0
1252,80924204,send payment to FINplus,,NA,2846537,int_277,2021-03-15T10:24:51.852Z,2021-03-25T12:21:02.616Z,57600,0.0
1253,80923902,feat: #94 reflect the new OCX,4131528.0,NA,4131528,NA,2021-03-15T10:19:29.903Z,2021-03-22T07:46:57.965Z,3600,1800.0
1254,80923656,integrate with Accounting Service,6520561.0,NA,2846537,int_277,2021-03-15T10:16:27.261Z,2021-03-29T03:15:47.588Z,57600,21600.0
1255,80923058,Tabs do not update if your on them unless you click on other tabs and click them again,5223206.0,NA,6367608,NA,2021-03-15T10:08:11.183Z,2021-03-18T06:40:10.085Z,0,7200.0
1256,80922977,integrate with Charges Service,5868836.0,NA,2846537,int_277,2021-03-15T10:07:12.115Z,2021-03-29T15:42:20.731Z,57600,57600.0
1257,80922900,integrate with AML Service,5550506.0,NA,2846537,int_277,2021-03-15T10:05:48.646Z,2021-03-23T12:18:52.021Z,57600,36000.0
1258,80922743,Self registration,5185059.0,NA,4011806,int_382,2021-03-15T10:03:45.564Z,2021-03-18T12:42:15.876Z,57600,57600.0
1259,80922652,EBPP Payment: postpaid billers : Footer (navigation bar) does not exist in all screens -see description,3844403.0,int_383,2856038,int_474,2021-03-15T10:02:21.266Z,2021-03-17T06:26:49.534Z,5400,2400.0
1260,80922629,phase2,2846116.0,int_248,2846116,int_248,2021-03-15T10:01:59.908Z,2021-03-15T10:55:04.671Z,0,0.0
1261,80922603,build decision table for workflow engine,5758125.0,NA,2846537,int_277,2021-03-15T10:01:20.199Z,2021-03-29T05:11:25.393Z,115200,86400.0
1262,80922596,The cashin transaction has to be shown as rejected after i make cashin and the mpClear reject it,5163289.0,NA,2982345,int_510,2021-03-15T10:01:13.004Z,2021-03-15T10:56:52.622Z,0,0.0
1263,80922379,Update on Refresh Service CR: compare the sum of the cheques amounts of the same pay account with the available balance,3074484.0,int_127,3797510,int_130,2021-03-15T09:57:35.776Z,,57600,0.0
1264,80922074,feat: #321 reflect new ocx version 20.9.3,4131528.0,NA,4131528,NA,2021-03-15T09:53:04.617Z,2021-03-17T14:05:27.192Z,1800,1800.0
1265,80920847,display custom report exporter as requested from the arab bank,3596316.0,NA,3094005,int_518,2021-03-15T09:41:59.856Z,2021-03-18T07:48:44.598Z,18000,0.0
1266,80920724,fix color style,2846116.0,int_248,2846116,int_248,2021-03-15T09:41:22.144Z,2021-03-15T09:50:52.369Z,0,0.0
1267,80920477,Retail Service Captures BFD Account instead of Pay,4122525.0,NA,3183606,int_108,2021-03-15T09:39:37.866Z,2021-03-15T09:55:45.730Z,3600,1800.0
1268,80919137,persist parsed payment object,5550506.0,NA,2846537,int_277,2021-03-15T09:27:33.107Z,2021-03-22T08:55:31.880Z,57600,14400.0
1269,80917782,Details popup window is not centered for approve in different tabs,5223206.0,NA,8105748,NA,2021-03-15T09:10:08.174Z,2021-03-31T06:49:29.858Z,9000,7200.0
1270,80917700,Module tabs in the top left are becoming doubles,5223206.0,NA,8198022,NA,2021-03-15T09:09:00.728Z,2021-03-23T10:41:24.414Z,4800,3600.0
1271,80917160,parse incoming pacs.008 message,5550506.0,NA,2846537,int_277,2021-03-15T09:01:19.739Z,2021-03-22T08:55:32.161Z,86400,10800.0
1272,80916747,fix-bulk-task,,NA,3918332,NA,2021-03-15T08:56:30.075Z,,0,0.0
1273,80916650,List & View Settlement Schedule Audit Details,3032702.0,int_160,3033541,int_159,2021-03-15T08:55:31.861Z,2021-03-31T05:59:20.907Z,43200,64800.0
1274,80916183,Using WPS Onus Performance Enhancement on Core,3390457.0,NA,3390457,NA,2021-03-15T08:49:14.830Z,2021-03-15T09:45:38.505Z,0,0.0
1275,80915951,ripple roles were not created,6346918.0,NA,2862200,int_28,2021-03-15T08:46:03.651Z,2021-03-22T10:39:23.500Z,0,0.0
1276,80915661,Refactor ControllerAdvices and ExceptionHandlers,3051671.0,NA,3051671,NA,2021-03-15T08:41:25.802Z,2021-03-16T14:08:00.617Z,0,0.0
1277,80914870,update to latest core to handle QR,4545525.0,int_464,4545525,int_464,2021-03-15T08:32:44.744Z,2021-03-16T14:48:53.365Z,0,0.0
1278,80914353,chore: #117 discuss new system architecture,3062831.0,int_302,7832270,NA,2021-03-15T08:27:17.352Z,2021-03-18T14:42:58.158Z,12600,0.0
1279,80913998,Prepare a Spring Boot Project,5550506.0,NA,2846537,int_277,2021-03-15T08:24:01.411Z,2021-03-16T07:01:52.474Z,28800,14400.0
1280,80913509,"when a user clicks back on the browser, buttons stop clicking/disappear",5223206.0,NA,8198022,NA,2021-03-15T08:16:09.999Z,2021-03-23T10:41:45.114Z,4200,3600.0
1281,80912992,Add Reject Accepted cheques Inward-outward to BNP,3472217.0,int_301,3472217,int_301,2021-03-15T08:09:17.358Z,,0,0.0
1282,80911583,HBTF integration - add return motive/reason in the credit payment for inward  pacs004,2958010.0,int_239,4828428,int_44,2021-03-15T07:48:09.636Z,2021-03-15T10:34:12.012Z,0,0.0
1283,80911512,HBTF integration - add return motive/reason description in the credit payment for inward  pacs004,2958010.0,int_239,4828428,int_44,2021-03-15T07:48:09.636Z,2021-03-22T14:33:25.928Z,0,0.0
1284,81152670,new listing point for HBTF for OutwardCRT and InwardCRT,2958010.0,int_239,4828428,int_44,2021-03-15T07:44:27.827Z,2021-03-22T13:39:19.394Z,0,57600.0
1285,80911262,new listing point for HBTF for OutwardCRT and InwardCRT,2958010.0,int_239,4828428,int_44,2021-03-15T07:44:27.827Z,2021-03-18T07:12:36.195Z,0,0.0
1286,80910841,Enable upon change cheque serial event handling similar to that for Pay account number,3612141.0,int_416,3120776,NA,2021-03-15T07:37:25.607Z,2021-03-16T13:01:10.828Z,0,7200.0
1287,80910561,Approve & Reject Settlement Schedule Requests,3032852.0,int_161,3033541,int_159,2021-03-15T07:33:33.667Z,2021-03-17T11:49:21.499Z,21600,21600.0
1288,80910281,Notification Broadcast - Notifications not added to customer app notification screen,2991476.0,int_441,5089663,int_380,2021-03-15T07:29:47.545Z,2021-03-18T07:26:19.433Z,3600,0.0
1289,80910088,Build Sure Dialog,2997066.0,int_460,2997066,int_460,2021-03-15T07:27:17.788Z,2021-03-15T13:08:25.347Z,7200,12600.0
1290,80909799,reports need to be checked,3099424.0,int_421,4123273,int_48,2021-03-15T07:22:49.985Z,2021-03-15T10:02:00.774Z,600,0.0
1291,80909061,Cash and Liquidity Translation and RtL support,3051690.0,NA,3016347,int_284,2021-03-15T07:08:45.462Z,2021-03-25T10:11:35.595Z,0,0.0
1292,80909035,Not able to fill the new Issue fields on (https://pssupport-test.pssupport.io/dash/home/10316),,NA,3181844,int_145,2021-03-15T07:08:13.371Z,2021-03-16T04:16:11.449Z,0,0.0
1293,80908397,Can't create a new Ticket in Jira Test (https://support-test.pssupport.io/secure/Dashboard.jspa),2846116.0,int_248,3181844,int_145,2021-03-15T06:57:00.445Z,2021-03-16T04:16:29.005Z,0,0.0
1294,80902336,Correspondents service for supple the account number,3390466.0,NA,5730554,NA,2021-03-15T05:08:54.604Z,2021-03-16T07:44:34.948Z,28800,0.0
1295,80882830,Verify OnUs Module RDC Verify OTC Flow,4902499.0,NA,4902499,NA,2021-03-14T15:44:31.199Z,2021-03-28T12:24:38.626Z,18000,10800.0
